,search_position,job_location,job_title,company,job_description,job_link
15,Data Analyst,"Toronto, ON",Data Analyst -,Dawn InfoTek Inc.,"Dawn InfoTek Inc. is a professional IT consulting team that partners with major financial institutions, investment firms and government sectors. We have been dedicated to delivering cutting-edge consulting services and recruiting all levels of IT positions for our clients.We are currently seeking competent individuals to fulfill the role of Data Analyst to join our dynamic team for our client, one of the major banks.Responsibilities: Build, manage and grow relationships with product, design, and engineering teams by enabling data driven decision making.Understand performance trends, identify opportunities for growth, and provide actionable insights.Work cross functionally to define data strategy and analytics roadmap for digital initiatives, collaborating with Scotia Digital, other analytics teams, and the data office.Proactively identify, and drive analytics solutions to improve customer experience in collaboration with Data ScientistsDeep dive into data to identify opportunities, influence product development, and/or overall functional and business strategies.Create and deliver analytics solutions and data products to optimize revenue growth and improve customer experiences using predictive modeling and machine learning.Communicate and coordinate with teams to implement data-driven strategies while measuring progressConduct analysis and present performance results to business line stakeholders within Scotia Digital, analytics and across the bank.Develop and produce analyses, reports, and insights for partners that help drive tactical, operation, and/or strategic decision making in support of Digital Banking goalsCollaborate with data scientists, data engineers, and operational teams to implement quality controls and automate data feeds and report generation.Champion change in the bank by promoting data literacy, data analytics, and data informed decision making.Must Have Skills/Requirements: You have 5+ years of experience with data management, performance measurement and stakeholder managementYou have experience with Big Data ecosystem tools (e.g., Hive, Pig, Sqoop, Spark, Google Cloud Platform) and are comfortable with creating large queriesYou have experience using visualization tools like Power BI, Tableau or QlikViewYou have experience leveraging digital analytics tools such as Adobe Analytics, Google Analytics or SplunkExperience cleaning, transforming and visualizing large data sets working with various data formats (e.g. unstructured logs, XML, JSON, flat files, image)Soft Skills: Strong project management and communication skills (both oral and written).Ability to manage process and planning, facilitate teamwork, and coordinate execution of multiple deliverables.Proven data literacy and excellent storytelling — The ability to simplify and describe complex analytical concepts to stakeholders outside of analytics.Excellent analytical skills and can interpret and consolidate large amounts of information in actionable recommendations. You use sound judgment in the creation of analysis, validation, interpretation, and presentation of findings.Ability to pivot and adapt to changeNice to have Skills: Being proficient in one or more statistical programming languages (eg. Python, R) and having practical experience with data science tools and libraries (eg. scikit-learn, Pandas, NumPy, Git etc.) is desirable.Knowledgeable about common supervised and unsupervised Machine Learning approaches (eg. feature engineering, ensemble methods, classification, regression, clustering, NLP, time series forecasting, etc.)Education: - University degree in business or in a relevant STEM discipline (Computer Sciences, Computer/Software Engineering, Mathematics, Statistics) or equivalent experienceJob Type: Full-timeSalary: $50.00-$65.00 per hourExperience:data management: 5 years (preferred)performance measurement and stakeholder management: 5 years (preferred)Big Data ecosystem tools (e.g., Hive, Pig, Sqoop, Spark: 1 year (preferred)Power BI, Tableau or QlikView: 1 year (preferred)Adobe Analytics, Google Analytics or Splunk: 1 year (preferred)cleaning, transforming and visualizing large data sets: 1 year (preferred)",https://ca.indeed.com/company/www.dawninfotek.com/jobs/Data-Analyst-fa7343fa2ecc9f9a?fccid=b92bdfc2ac8613c3&vjs=3
16,Data Analyst,"Toronto, ON",Business Analyst,Dawn InfoTek Inc.,"Dawn InfoTek Inc. is a professional IT consulting team that partners with major financial institutions, investment firms and government sectors. We have been dedicated to delivering cutting-edge consulting services and recruiting all levels of IT positions for our clients.We are currently seeking competent individuals to fulfill the role of Business Analyst to join our dynamic team for our client, one of the major banks.Typical Day in Role:Deliver on reporting, analysis, data validation, and project related requests; includes liaise with stakeholders to perform data analysisDevelop and manage reports to identify trends and opportunities within key business areasAssists peers across GBP by providing technical on database queries, scripts, and automationConducting research and analysis, and accurately and clearly defining user requirements.Collect, organize, and maintain information from various sources throughout the organizationSupport and run queriesCandidate Requirements/Must Have Skills:1. Minimum 1+ years of experience in the Financial Industry – understanding of how the banking industry works2. Minimum 1-3 years of experience with Excel – Data analytics tools, Pivot tables etc.3. Minimum 1-3 years of experience in SQL for data mining and/or data cleansingNice-To-Have Skills:1. VBA for automation2. Experience with Atlassian workflow products – Confluence and JIRA3. Experience with BESSWe thank all applicants for their interest and referral. However, only qualified candidates selected for an interview will be contacted.Job Type: Full-timeSalary: $30.00-$37.00 per hourSchedule:Monday to FridayExperience:Financial Industry: 1 year (required)Excel: 1 year (required)SQL for data mining and/or data cleansing: 2 years (required)VBA for automation: 1 year (preferred)Atlassian workflow products: 1 year (preferred)BESS: 1 year (preferred)",https://ca.indeed.com/company/www.dawninfotek.com/jobs/Business-Analyst-c1d2045a49bd58c7?fccid=b92bdfc2ac8613c3&vjs=3
17,Data Analyst,"Toronto, ON+1 location",Microbiology Analyst (Inventory),Canadian Food Inspection Agency,"Canadian Food Inspection Agency

Toronto (Ontario)

EG-04

Indeterminate, Specified Period, Deployment, Acting

$63,302 to $80,094
For further information on the organization, please visit Canadian Food Inspection Agency
Closing date: 5 May 2023 - 23:59, Pacific Time
Who can apply: Persons residing in Canada.
Apply online
Important messages
We are committed to providing an inclusive and barrier-free work environment, starting with the hiring process. If you need to be accommodated during any phase of the evaluation process, please use the Contact information below to request specialized accommodation. All information received in relation to accommodation will be kept confidential.
Assessment accommodation
When you apply to this selection process, you are not applying for a specific job, but to an inventory for future vacancies. As positions become available, applicants who meet the qualifications may be contacted for further assessment.
Are you a dedicated employee interested in broadening your career horizon as a laboratory technician?

When you apply to this selection process, you are not applying for a specific job, but to an inventory for future vacancies. As positions become available, applicants who meet the qualifications may be contacted for further assessment.

Depending on the requirements of the position or positions being filled, any or all of the asset qualifications, operational requirements, and organizational needs may be considered at any time during this process. These criteria may be a deciding factor in choosing the persons to be appointed. Therefore, it is IMPORTANT that you answer each of the questions related to these requirements.

ASSESSMENT ACCOMMODATION
We are committed to providing an inclusive and barrier-free work environment, starting with the hiring process. If you need to be accommodated during any phase of the evaluation process, please use the Contact information below to request special accommodation. All information received in relation to accommodation will be kept confidential.

We will only accept applications received through the GC Jobs website, therefore you must submit your application by clicking on “Apply online” in this advertisement. Persons who are unable to apply online must use the “Contact information” below, prior to the closing date, to request specialized accommodation.

The Canadian Food Inspection Agency (CFIA) is a separate employer and is not subject to the Public Service Employment Act.

MANDATORY COVID-19 VACCINATION
As a separate employer, the CFIA will implement a policy that will be consistent with the COVID-19 vaccination requirements in the Core Public Administration. Applicants to this staffing process should be aware that in the near future all employees of the CFIA will be required to be fully vaccinated against COVID-19, unless accommodated under specific grounds. As such, all persons to be appointed to the CFIA will be required to be fully vaccinated against COVID-19 prior to starting their employment, unless an applicant is unable to be vaccinated and a request for accommodation has been made, assessed and granted.

CITIZENSHIP INFORMATION
The CFIA considers applications from individuals who have legal status to work in Canada and does not give preference to Canadian citizens.

In your application, please identify the legal status which entitles you to work in Canada - Canadian citizenship, permanent resident status or work permit. You will be asked to show proof of this status in order to complete the security screening required for employment. Failure to provide this information will eliminate your application from further consideration.

Individuals without Canadian citizenship, permanent resident status or an open or CFIA-specific work permit will only be considered if all other applicants with legal status to work in Canada are determined to be not qualified.
Duties
Reporting to the technical unit supervisor, conducts complex diagnostic and/or research analytical procedures in food microbiology. Evaluates, reviews, and interprets analytical data. Troubleshoots, investigates, and solves performance issues with laboratory methods and equipment. Maintains comprehensive records of samples, observations, measurements, and tests conducted. Contributes to the laboratory quality assurance system and safety management system.
Work environment
We offer a bilingual, science-based environment, with excellent benefits, flexible hours, opportunities for advancement, an emphasis on learning and development, and a high level of employee satisfaction. Join a workforce that’s as diverse as the people it serves. You can find some more great reasons to join us on our website: http://www.inspection.gc.ca/about-the-cfia/cfia-jobs/top-10-reasons-to-join-us/eng/1299859095075/1299859142835.
Intent of the process
The intent is to have an inventory of candidates to draw from when vacancies arise for current and future needs at the Greater Toronto Area (GTA) Laboratory. Applications will be accepted on an ongoing basis as long as the poster is active.

Employees must be present in the laboratory; remote work is not a possibility.

As we anticipate a large number of applications, we may be applying volume management strategies throughout the selection process such as, but not limited to, top-down approach, cut-off scores and/or random selection.
Positions to be filled: Number to be determined
Information you must provide
Your résumé.
In order to be considered, your application must clearly explain how you meet the following (essential qualifications)
You must meet all essential qualifications in order to be appointed to the position. Other qualifications may be a deciding factor in choosing the person to be appointed. Some essential and other qualifications will be assessed through your application. It is your responsibility to provide appropriate examples that illustrate how you meet each qualification. Failing to do so could result in your application being rejected.

ESSENTIAL EDUCATION

Completion of post-secondary education specializing in a relevant technical or biological science.


Applicants submitting education credentials from a non-Canadian institution are responsible for obtaining certification that these credentials are the equivalent of the Canadian education level required for the position.


Please refer to the link below for more information.
Degree equivalency
ESSENTIAL EXPERIENCE

EE1: Experience working in a biological science laboratory.
EE2: Experience in operating and maintaining laboratory equipment.
The following will be applied / assessed at a later date (essential for the job)
English essential
Information on language requirements
The following may be applied / assessed at a later date (may be needed for the job)
ASSET EDUCATION

A Bachelor of Science (B.Sc.) from a recognized post-secondary institution with an acceptable specialization in biology OR microbiology OR related sciences.
Degree equivalency
ASSET EXPERIENCE

AE1: Experience working in an ISO 17025 accredited laboratory.
AE2: Experience interpreting scientific data.
AE3: Experience performing research, method validation, or method verification activities.
AE4: Experience following standard methods for the detection or enumeration of microorganisms in foods.
AE5: Experience using molecular biology platforms for pathogen screening, such as VIDAS, BAX or qPCR-based platforms.
Conditions of employment
Reliability Status security clearance - Applicants who have not lived in Canada for the past five or ten years may be required to submit a police certificate from each country in which they have lived for six months or more during this period, as well as other documentation required for the security screening process. Failure to submit this documentation if requested will eliminate the application from further consideration.

The following conditions of employment are required for an appointment:
Adherence to the CFIA Code of Conduct.Adherence to the CFIA Conflict of Interest and Post-Employment Policy.
Compliance with the Values and Ethics Code for the Public Sector.Legal status to accept employment for the entire period of employment.
Any other conditions of employment specific to the position being staffed may be required for an appointment from the inventory.
Other information
The Public Service of Canada is committed to building a skilled and diverse workforce that reflects the Canadians we serve. We promote employment equity and encourage you to indicate if you belong to one of the designated groups when you apply.
Information on employment equity
Personal information is obtained for the purpose of determining an individual’s competence and suitability for employment. If a staffing complaint questions this determination, please be advised that relevant personal information you will provide in the course of this staffing process may be disclosed to substantiate the staffing decision.

**Please ensure that you read ALL points listed below, as this section contains important information about the application process.


Acknowledgement of receipt of applications will not be sent; only those referred for consideration for an appointment will be contacted.

Your resume will be used as a primary source of information if/when referred for an opportunity. It is your responsibility to include relevant and sufficient details regarding your education, work history/experience, your skills and area of expertise.

Your application will be active in this inventory process for 180 days. 180 days after you have submitted your application, you must re-submit an application if you wish to remain active in the inventory. Expired applications will not be referred to managers for consideration.

You will receive an expiry warning in your applicant profile 150 days following your last submitted application. Meaning that once the warning is received, you will have 30 days remaining to refresh your application. If you do not renew your application, the notice will change to inform you that your application has expired and you will no longer be considered in any new searches. However, you can re-submit an application at any time while the process is still open.

You are entitled to participate in the staffing process in the official language of your choice.


Applicants who are considered for an opportunity will be sent further information by email regarding what to expect during subsequent phases of this staffing process. You must ensure that you check your email account including spam, promotion or other folders regularly as there may be a deadline for responses. If you respond past the deadline you risk being removed from the staffing process.

Various assessment tools may be used in this staffing process such as: standardized tests, reference checks, written tests, an interview, etc.

You will be asked to provide proof of your education credentials later in the staffing process.

All written and verbal communication obtained throughout the staffing process, from the time of application to close of process, may be used to evaluate the candidate.

For more information on how to apply to a CFIA staffing process, please visit: https://inspection.gc.ca/about-the-cfia/job-opportunities/how-to-apply/eng/1340676915348/1340679107182.
We thank all those who apply. Only those selected for further consideration will be contacted.",https://ca.indeed.com/rc/clk?jk=dedb2449c64757b8&fccid=a02a3fbd6af76463&vjs=3
18,Data Analyst,"Remote in Vancouver, BC",Data Analyst Co-op (remote optional),Spare Labs,"Spare is growing and we are looking for a Data Analyst Co-op to join our Partner Success team! We are open to co-ops looking for a 4-8 month term.*About this Role ✨*As a Data Analyst Co-op, you will...Collaborate with Partner Success Managers to understand data requirements and any analysis or reports needed;Build a variety of reporting templates to help improve our business processes;Work with large, distributed data sources to provide insights and suggestions;Work with a variety of tools including but not limited to Excel, Google Sheets, Kepler, Metabase, Spare platform etc.*About You ✨*Currently completing a diploma or degree program in Economics, Statistics, Data Science and/or Business;A wizard with excel and/or google sheets;Has strong communication and presentation skills.*_Don’t meet every single requirement?_* Studies have shown that women and people of colour are less likely to apply to jobs unless they meet every single qualification in the job posting.At Spare we are committed to creating a diverse and inclusive environment so we strongly encourage you to apply even if you don't believe you meet every single qualification outlined. We also do our best to ensure all applications received are responded to.*About Us ✨*We are Spare, a SaaS platform that enables anyone to launch a smart transportation service, bringing efficient on-demand ride-hailing and pooling services to communities across the globe. In the past year, we have grown from 25 people to over 50 and we are continuing to grow! Want to learn more, check out The ABC's of working at Spare.*What do we believe?*At Spare we have guiding principles that represent the way we interact with each other. These help us understand the type of behaviour that we expect from the people around us. These principles are a framework for distributed decision making; they allow us to determine what to do in a given situation without going through any “red tape”. These principles will help us succeed in our mission to unlock the potential of mobility for everyone.*How do we work?*Remotely or in-office, up to you!We have a home office allowance for all full-time permanent employees. Our HQ is in Vancouver, but if you are outside Metro-Vancouver, we also have a monthly co-working stipend. Check out more of our benefits on our Careers page.*How can you find out more?*Check out our Hiring Process blog post to learn about what to expect next, or apply here!_Spare Labs is an equal opportunity employer. All applicants will be considered for employment without attention to race, colour, religion, sex, sexual orientation, gender identity, national origin, or disability status._Job Types: Full-time, Internship, Apprenticeship",https://ca.indeed.com/company/Spare-Labs/jobs/Data-Analyst-Op-91e89898043da228?fccid=13a11956751732d8&vjs=3
19,Data Analyst,"Toronto, ON",Senior Data Analyst,Wave,"We believe small businesses are at the heart of our communities, and championing them is worth fighting for. We empower small business owners to manage their finances fearlessly by offering the simplest, all-in-one financial management solution they can't live without.Wavers are a special breed. We could write a novel on our award-winning culture and what makes us, us. However, we’d rather just show you. Take one-minute and forty-eight seconds out of your day to get a quick glimpse on why you should join us.*About this Role*Reporting into the Data Team, the Senior Data Analyst will be responsible for supporting the mandate and advancing the maturity of Product Analytics at Wave.We’re looking for a talented and curious self-starter who is driven to solve complex problems and who can juggle a domain with multiple stakeholders. We need someone to collaborate with all levels of the Product team to understand the customer golden path, to deeply understand engagement dynamics and their downstream effects, and to draw the actionable insights necessary to accelerate the growth and retention levers at our disposal. This will start with building a strong foundation of lifecycle metrics where necessary, reporting and performance evaluation, and a culture of experimentation to cultivate the right feedback loop to identify opportunities on the one hand and optimize ongoing practices on the other.This role is for someone who can combine strong business acumen with analytical expertise and a desire to learn. Strong communication skills are a must to bridge the gap between different perspectives on the spectrum of data literacy, as well as the gap between technical and non-technical audiences. We need someone who can leverage data to inform the strategy and decision-making that will drive business value.Responsibilities: You are a domain expert and owner of Product AnalyticsYour stakeholders consist of Business Unit Leads, Finance, and Product ResearchYou will work with your stakeholders to understand their challenges and goals, identify analytical opportunities, and develop solutions to advance the product roadmap and product decision-makingYou will partner with your fellow data analysts and data scientists in developing analytical best practices and enhancing Wave’s analytic capabilitiesYou will facilitate the creation of reporting dashboards (via Looker), establish and interpret the performance of key metrics, and advocate for experimental best practices as we evolve the analytical maturity of the companyYou will enable data access or ensure data integrity where necessary by partnering with Data Operations and enrich data or apply advanced analytics to projects where appropriate by partnering with Machine LearningRequirements: You have 5+ years of experience in Analytics, including the application of experimental design, statistical analysis, and modelling/forecastingYou have advanced SQL skills with experience querying large and complex datasetsYou are comfortable developing reports and dashboards with Looker (or equivalent business intelligence platforms)You can effectively communicate complex matters and requirements between audiences, both visually and verballyYou are proactive, autonomous, an effective project manager, and able to partner with business and engineering stakeholders from ideation to executionYou have the business acumen to identify and evaluate key performance indicators and can create the data-driven feedback loop necessary to inform decision-making and propel business valueNice to Have: Working knowledge of Python or RExperience with analytics applied to product problems: creating lifecycle metrics, investigative deep dives, retention/churn analysis, correlations/regressions, etcExperience with third party vendors like Amplitude, Hubspot, FullStory, etcExperience with multiple-product environments or diverse business modelsExperience with Payroll, Banking, or Accounting industriesWe believe that a diverse and inclusive culture creates the best workplace. We embrace our differences, value individuality, and the broad spectrum of every Waver's skills and abilities. We challenge each other from a place of respect and pursuit of continuous growth. We trust each other and encourage everyone to bring their authentic selves to work, everyday. As Wavers, our voices matter, our opinions are met with an open mind. The best ideas win, no matter whose they are. Contributing to an inclusive culture is a part of all of our job descriptions.Our culture is reflected in a stellar Glassdoor rating. We’ve been continuously recognized as one of Canada's Top Ten Most Admired Corporate Cultures and one of Canada’s Great Places to Work in categories including Technology, Millennials, Mental Health, Inclusion and Women.Are you ready to be a Waver? Join us!Job Type: Full-time",https://ca.indeed.com/company/Wave/jobs/Senior-Data-Analyst-72fb01ba57d32775?fccid=83c651a4d6229120&vjs=3
20,Data Analyst,Remote,Medical Data Analyst,conversationHEALTH,"Hi! We’re conversationHEALTH, a fast-growing conversational Artificial Intelligence (AI) company based out of MaRS Discovery District in downtown Toronto. Our SaaS product and consulting services are helping pharmaceutical and biotech companies reimagine how they engage Health Care Practitioners, patients, and consumers.conversationHEALTH was built to drive engagement, help educate, and support health stakeholders, all of which are critical to ensuring successful health outcomes. Our clients are all Top 30 Pharmaceutical and Biotech companies, and our work is targeted to supporting Enterprise customers globally.We have some exciting news: We are growing rapidly and are adding a Medical Data Analyst to our scaling team!We are looking for a creative analytical mind to take on tough challenges and solve complex problems. If you are looking for a path to fast growth, an opportunity to truly lead, and want to join an AI tech company that’s fast becoming an industry benchmark, we encourage you to check us out!Job Overview: Our Medical Data team is looking for a Medical Data Analyst with strong strategic and analytical thinking skills who can thrive in a fast-paced environment. In this role, you will be collaborating with our business, product, and engineering teams and help to bridge the gap between medical content and a tech platform by training medical chatbots with the end goal of high NLU accuracy.What you'll be doingYou will be collaborating with a variety of different stakeholders internally and externally. In doing so, you will liaise between business, engineering, and product to translate business requirements into proper data captureYou will be championing data best practices and processes while inspiring data-driven decisions and strategies.You will ingest, clean, and organize raw data in a way that makes sense for both you and the team. You will also support data projects and work on reporting while showing your ability to manage scope and work with ambiguity.You will help shape the data model within conversationHEALTH to advance our analytics strategy.What you'll needBachelor’s Degree in life sciences/ health/ pharma/ nursing with 1+ years of professional experience, a certification in data analytics is a plus!You have a strong technical aptitude with the ability to use excel, data visualization tools, CMP platform, etc.You have strong eye for detail and you are able to work in an ambiguous environmentYou feel at home collaborating across cross-functional teams to get stuff doneYou are a resourceful self-starter who knows how to get what you need to see a project through to completion and own results, both individually + on a team level.You thrive in a fast-paced environment and are comfortable managing multiple projects at one timePerks & BenefitsOpportunity to work in a ground-breaking industry working with top-tier clientsYou will be working alongside passionate and talented colleagues, where you’ll be challenged and given the opportunity to leadCompetitive compensation, along with excellent health and dental benefits, including a Health Spending AccountOur office is located in MaRS Discovery District - a beautiful heritage building bursting with innovation and creativity at Queens Park subway stationAn additional week of vacation as we observe a holiday closure#LI-RemoteconversationHEALTH is an equal opportunity employer and is committed to providing employment accommodation in accordance with the Ontario Human Rights Code and the Accessibility for Ontarians with Disabilities Act.We thank all applicants for their interest, however, only qualified applicants will be contacted.Job Type: Full-timeSchedule:Monday to FridayApplication question(s):Do you have a Bachelor’s Degree in life sciences/ health/ pharma/ nursing?Experience:professional: 1 year (preferred)",https://ca.indeed.com/company/conversationHEALTH/jobs/Medical-Data-Analyst-e376bd61f5a7e0dd?fccid=3614c2179ed832d7&vjs=3
21,Data Analyst,"Toronto, ON",Data & Research Analyst,Quantum Growth Advisors,"Hi there,We are a boutique advisory firm looking to hire a remote Data Associate/Analyst based in Toronto. There is potential for bonuses & profit sharing depending on performance.Our clients are primarily startup tech companies that are looking for customers and investors.Preferred Skill Set:1. Web Scraping & Automation2. Research & Data AnalysisResponsibilities would include:1. Researching potential prospects & targets using our own internal database2. Setting up outreach campaigns to potential prospects & targets2. Reaching out to potential prospects & targets using outreach automation/email sequencing3. Ensuring QA throughout the process4. Keeping the CRM Up-to-date.5. Communicating with clients and putting together reports/summaries on projects.Potential candidates should be tech/computer savvy and preferably have some scientific or tech background.Please ensure that you complete the logical & critical thinking assessment otherwise unfortunately we won't be able to process your application.While this is an entry level position, there is lots of potential for growth within our company.Look forward to working with you!ShayanJob Types: Full-time, Part-timePay: From $18.50 per hourAdditional pay:Bonus payCommission payBenefits:Work from homeSchedule:Monday to FridayEducation:Bachelor's Degree (required)",https://ca.indeed.com/company/Ensant%C3%A9-Insights-Ltd./jobs/Data-Research-Analyst-004b0288bbeab576?fccid=b53daaf20821144a&vjs=3
22,Data Analyst,"Halifax, NS",Data Analyst,NSCAD University,"Reporting to the Controller, the Data Analyst is responsible for providing key institutional data analysis to the University. This position works with senior leaders in Admissions, the Registrars Office, Finance, Academic Affairs and Humna Resources to gather, organize, interpret, and display information resources in support of strategic decision-making.
Date Posted
Mar 1, 2022
Type
Full-time - Permanent
Career Level
Experienced
Compensation
$58,293 - $69,605 / year
Category
Education and Training
Business Analysis
Website
https://nscad.ca/careers/",https://ca.indeed.com/rc/clk?jk=22f44672a38c2211&fccid=7963d9b059a8420b&vjs=3
23,Data Analyst,Canada,"Analyst, Data Solutions (Toronto)",StackAdapt,"Our Partnerships and Business Solutions team brings together the best of StackAdapt analytical capabilities - drawing from our Sales and Client Services team, Engineering team, Data Science team, and Product team and combining them in one cohesive organization. Our team advises and also builds, operates, and transfers capabilities to help our clients transform their programmatic execution strategies.
The Data Solutions team is responsible for managing relationships with our third party data partners and leading integrations and product builds - ensuring that StackAdapt stays at the forefront of industry trends from a targeting and measurement perspective. As an Analyst for this team, you will play a dynamic role which includes analyzing data sets, building custom segments and supporting and recommending solutions on technical issues. In this role, no one day is the same; this is a chance to develop your critical thinking and project management skills in the world of digital advertising.
StackAdapt is a Remote First company, we are open to candidates located anywhere in the GTA for this position.
What you'll be doing:
Provide analysis of data providers and find ways to optimize for better targeting and measurement opportunities
Support Sales team to ensure successful delivery of advertising campaigns i.e. creating custom data segments for clients
Troubleshoot technical campaign issues for high-value clients
Work closely with data partners and provide support on areas such as evaluating new integration upgrades, exploring business opportunities, troubleshooting requests, etc.
Create and maintain a repository of collateral on our data providers and data integrations
Provide training and support to the Sales team on all things data management
We'll be reaching out to applicants that have:
Bachelor’s degree in a quantitative field, with a proven academic track record. (e.g., finance, economics, statistics, math, etc.)
1-2 years experience in data or business analysis
Previous experience in a technical client-facing role
Strong technical skills using Excel, SQL, knowledge of Python is a large plus
Outstanding troubleshooting, analytical, and problem-solving abilities with a keen eye for detail
Strong verbal and written communication skills, comfortable presenting to senior stakeholders, internally and externally
Experience in digital media and advertising preferred
Expertise in working with RTB, DSPs, SSPs, exchanges and other related advertising platforms is a plus
StackAdapters Enjoy:
Competitive salary
Full benefits from League on day one of employment
RRSP Matching
Work from home reimbursements
Coverage and support of personal development initiatives (conferences, courses, etc)
An awesome parental leave policy
A weekly $15 lunch credit via Ritual
A friendly, welcoming, and supportive culture
Our social and team events (virtually!)
About StackAdapt
StackAdapt is a self-serve programmatic advertising platform used by the most exceptional digital marketers. This state-of-the-art platform is where some of the most progressive work in machine learning meets cutting-edge user experience. Ad buyers plan, execute, and manage data-driven digital advertising campaigns across all devices, inventory, and publisher partners. StackAdapt is a Top 100 Software Product on G2, being the only DSP on the Best Software Products and Highest Satisfaction lists.
We've been recognized for our high performing campaign conversion rates, award-winning customer service, and innovation by numerous industry publications including:
#1 DSP on G2 and leader in the Video and Cross-Channel Advertising Categories
Top 5 on Ad Age's 2022 Best Places to Work
Great Place to Work® named StackAdapt as one of Canada’s Best Workplaces for Start-ups in 2021
A Top Growing Company in Canada based on the Globe and Mail's 2020 Business Report
Named a Technology Fast 50™ Program Winner for 2021
StackAdapt is a diverse and inclusive team of collaborative, hardworking individuals trying to make a dent in the universe. We are an equal opportunity employer and we are happy to work with applicants requesting accommodation at any stage of the hiring process. We welcome and encourage anyone and everyone to apply.
#LI-Remote",https://ca.indeed.com/rc/clk?jk=dd8f5d24259e95ac&fccid=8125fd19a28b99fe&vjs=3
24,Data Analyst,"Fredericton, NB",Data Analyst,University of New Brunswick,"The University of New Brunswick Fredericton welcomes applications for the position of Data Analyst with the New Brunswick Institute for Research, Data & Training (NB-IRDT). This is a full-time term (36.25 hours per week), 1-year term position with the APT employee group. The position is funded by external monies with a salary range of $54,158 - $70,403 per annum.
NB-IRDT is a research institute at UNB and the sole provincial administrative data repository in New Brunswick. NB-IRDT houses privacy-protected population-level data, used to conduct research that supports informed policy and decision making to promote the health and social prosperity of New Brunswickers.
Position summary:
Assist GNB departments and external agencies in preparing data sets to move to NB-IRDT repository.
Clean, manage, and analyze large provincial administrative databases.
Identify and advise on data limitations. Collaborate on solutions to overcoming those limitations.
Complete data stewardship functions, including data validation to ensure its accuracy.
Create and update reference guides for data sets.
Assist researchers in the development of study protocols, data measures, data creation plans, and analytic plans. Provide supervision to research assistants.
Assist researchers in the preparation of forms required for access to NB-IRDT data.
Provide research support to users in the NB-IRDT lab.
Output, interpret, and communicate statistical results verbally and in writing.
Contribute to writing research reports and scientific manuscripts for academic publication.
Provide comprehensive reviews of NB-IRDT feasibility forms and data access applications.
Provide counsel on data access quotes.
Prepare analytic data sets. Conduct and interpret data analyses using population-based administrative, clinical registry, and survey data.
Participate in the planning, development, and implementation of new research initiatives.
Assist in the development and production of the NB-IRDT strategic plan.
Requirements/Skills:
Master's degree in Epidemiology, Economics, Science, Biostatistics, or a related field.
3-5 years' experience in manipulating large complex data sets and applying statistical and epidemiological methods and principles to health services research.
Experience with administrative databases such as hospital discharge, outpatient, with survey data.
Excellent knowledge of statistical software (SAS, STATA, R, MATLAB) and Microsoft Office.
Substantial statistical programming experience, including managing, merging, and analyzing data sets.
Strong knowledge of descriptive statistics, statistical inference, survival analysis and advanced statistical modeling.
Ability to output, organize, and interpret statistical results in reports for diverse audiences.
Excellent verbal, written, and interpersonal communication skills.
Effective problem solving, decision-making, organizational and time management skills.
Ability to work well independently as well as within a team environment.
French is considered an asset.

Closing date for applications is March 16, 2022 4:30PM. We thank all applicants for their interest but only those selected for an interview will be contacted.
The University of New Brunswick is committed to employment equity and fostering diversity within our community and developing an inclusive workplace that reflects the richness of the broader community that we serve. The University welcomes and encourages applications from all qualified individuals who will help us achieve our goals, including women, visible minorities, Aboriginal persons, persons with disabilities, persons of any sexual orientation, gender identity or gender expression. Preference will be given to Canadian citizens and permanent residents of Canada.",https://ca.indeed.com/rc/clk?jk=337bc72afb9d37b3&fccid=a1707b0d13b0776e&vjs=3
